time,x,z,x_dot,z_dot,raw_pitch_rad,raw_pitch_deg,raw_pitch_dot,pitch_rad,pitch_deg,pitch_dot,pitch_ref_rad,pitch_ref_deg,tau_cmd,ctrl_cmd,solve_success,omega_dot_raw,omega_dot_filtered,omega_dot_rls,rls_error,rls_skipped,a_g,a_tau,a_omega,a_v,a_0,a_g_nom,a_tau_nom
0.011000000000000003,0.00039324868328591576,0.1511692804657023,0.07311395469197972,-0.003237923495646751,-0.00010551670995131795,-0.006045662148316573,-0.01948447797556474,0.00010551670995131795,0.006045662148316573,0.01948447797556474,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.012000000000000004,0.0004697579611966159,0.15116606042266678,0.07990279306684218,-0.003200178221447183,-0.00012549605505596226,-0.007190394300248054,-0.02044305587087705,0.00012549605505596226,0.007190394300248054,0.02044305587087705,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.013000000000000005,0.0005530508633094843,0.1511628838585585,0.08668139961983892,-0.0031511781771895783,-0.00014634408319555198,-0.008384898323816522,-0.021225235871637858,0.00014634408319555198,0.008384898323816522,0.021225235871637858,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.014000000000000005,0.0006431177220970206,0.15115976140394172,0.093450879285727,-0.0030921584594285428,-0.00016789422627404695,-0.009619630570117346,-0.021850349065970363,0.00016789422627404695,0.009619630570117346,0.021850349065970363,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.015000000000000006,0.0007399499070531589,0.15115670249395102,0.10021220402466399,-0.003024275159367467,-0.00018999829474486448,-0.010886100403563383,-0.02233585276800813,0.00018999829474486448,0.010886100403563383,0.02233585276800813,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.016000000000000007,0.0008435396999052464,0.15115371544622944,0.10696622884975762,-0.0029486075683843654,-0.0002125246945027311,-0.01217676803731366,-0.022697508778038573,0.0002125246945027311,0.01217676803731366,0.022697508778038573,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.017000000000000008,0.0009538801848617466,0.15115080753646862,0.1137137059130324,-0.002866160749315946,-0.00023535681314768708,-0.013484952073011595,-0.022949544175365506,0.00023535681314768708,0.013484952073011595,0.022949544175365506,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.01800000000000001,0.0010709651520747997,0.15114798507123786,0.12045529688611473,-0.0027778683728204015,-0.0002583915590476506,-0.01480474579523578,-0.02310479640066365,0.0002583915590476506,0.01480474579523578,0.02310479640066365,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.01900000000000001,0.0011947890127183398,0.15114525345787908,0.12719158384308613,-0.002684595736386883,-0.00028153803829391823,-0.016130941366634066,-0.023174844209825178,0.00028153803829391823,0.016130941366634066,0.023174844209825178,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.02000000000000001,0.00132534672427698,0.15114261727131995,0.13337552838851038,-0.003032059390466761,-0.0003047163561454352,-0.017458961155738723,-0.02069671710711624,0.0003047163561454352,0.017458961155738723,0.02069671710711624,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.02100000000000001,0.0014610399169333553,0.1511387828169414,0.1385634157759778,-0.004186553516773904,-0.00032066932910838203,-0.01837299917720189,-0.013696877249676671,0.00032066932910838203,0.01837299917720189,0.013696877249676671,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.022000000000000013,0.0016030914070785714,0.15113474762096987,0.14554001155326388,-0.003882353802210739,-0.000334890777314201,-0.01918782813795921,-0.014740881331356922,0.000334890777314201,0.01918782813795921,0.014740881331356922,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.023000000000000013,0.001752108075903073,0.1511310105276533,0.1524877519099712,-0.0035954158148915165,-0.0003500843828147474,-0.020058357608727276,-0.015615131194850215,0.0003500843828147474,0.020058357608727276,0.015615131194850215,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.024000000000000014,0.0019080564730614058,0.15112755003384049,0.1594041321492999,-0.003328772791012209,-0.00036606293729228806,-0.020973861343010217,-0.01631480268762039,0.00036606293729228806,0.020973861343010217,0.01631480268762039,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.025000000000000015,0.002070907142871067,0.1511243469370433,0.16629287951256114,-0.003080289537961463,-0.00038266342501184304,-0.02192499922719947,-0.016862544962394536,0.00038266342501184304,0.02192499922719947,0.016862544962394536,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.026000000000000016,0.002240634122734715,0.15112138402775377,0.17315726295522124,-0.0028481087150077048,-0.00039974411015886705,-0.022903650397315737,-0.017278324131577524,0.00039974411015886705,0.022903650397315737,0.017278324131577524,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.027000000000000017,0.002417214513615884,0.15111864583040066,0.1800001494385686,-0.0026306140651942206,-0.00041718201310086587,-0.02390276863945103,-0.017579735342762453,0.00041718201310086587,0.02390276863945103,0.017579735342762453,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
0.028000000000000018,0.0026006281032739153,0.15111611837864294,0.186824053307767,-0.0024263984020850876,-0.00043487067997309385,-0.02491625459644257,-0.017782278131574684,0.00043487067997309385,0.02491625459644257,0.017782278131574684,1.3962634015954636,80.0,-3.545066414655738,3.545066414655738,1,0.0,0.0,0.0,0.0,1,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,27.669526383828885,-2.7652381907046517
